"colName","description","units","dataType","sensorMakeModel","methodName","methodNotes","methodDOI","depthTopM","depthBottomM","depthHeight","zeroRef","notes"
"TIMESTAMP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DateTime(1)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DateTime(9)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DateTime(4)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DateTime(5)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C1cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C1cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C1cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C1cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C1cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C1cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C1mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C1mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C1mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C1mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C1mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C1mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C1edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C1edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C1edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C1edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C1edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C1edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H2cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H2cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H2cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H2cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H2cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H2cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H2mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H2mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H2mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H2mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H2mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H2mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H2edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H2edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H2edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H2edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H2edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H2edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C3cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C3cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C3cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C3cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C3cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C3cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C3mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C3mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C3mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C3mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C3mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C3mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C3edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C3edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C3edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C3edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C3edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C3edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H4cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H4cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H4cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H4cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H4cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H4cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H4mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H4mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H4mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H4mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H4mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H4mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H4edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H4edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H4edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H4edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H4edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H4edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C5cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C5cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C5cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C5cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C5cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C5cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C5mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C5mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C5mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C5mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C5mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C5mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_C5edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_C5edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_C5edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_C5edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_C5edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_C5edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H6cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H6cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H6cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H6cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H6cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H6cen_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H6mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H6mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H6mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H6mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H6mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H6mid_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WWC_H6edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"EC_H6edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tsoil_H6edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perm_H6edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PerAvg_H6edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VoltR_H6edg_Avg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA





